ATL,2020-04-01,12:52 AM,50ʡF,39ʡF,66ʡ%,NNW,20ʡmph,25ʡmph,28.74ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-04-01,1:52 AM,49ʡF,36ʡF,61ʡ%,NNW,16ʡmph,24ʡmph,28.74ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-04-01,2:52 AM,48ʡF,35ʡF,61ʡ%,NNW,15ʡmph,29ʡmph,28.75ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,3:52 AM,46ʡF,34ʡF,63ʡ%,NNW,17ʡmph,25ʡmph,28.74ʡin,0.0ʡin,Fair
ATL,2020-04-01,4:52 AM,45ʡF,33ʡF,63ʡ%,NNW,14ʡmph,0ʡmph,28.74ʡin,0.0ʡin,Fair
ATL,2020-04-01,5:52 AM,44ʡF,34ʡF,68ʡ%,NW,12ʡmph,0ʡmph,28.75ʡin,0.0ʡin,Fair
ATL,2020-04-01,6:52 AM,43ʡF,33ʡF,68ʡ%,NNW,12ʡmph,23ʡmph,28.77ʡin,0.0ʡin,Fair
ATL,2020-04-01,7:52 AM,42ʡF,34ʡF,73ʡ%,NW,6ʡmph,0ʡmph,28.80ʡin,0.0ʡin,Fair
ATL,2020-04-01,8:52 AM,45ʡF,34ʡF,65ʡ%,NW,15ʡmph,0ʡmph,28.83ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,9:52 AM,47ʡF,34ʡF,61ʡ%,NW,21ʡmph,28ʡmph,28.84ʡin,0.0ʡin,Mostly Cloudy / Windy
ATL,2020-04-01,10:52 AM,51ʡF,35ʡF,54ʡ%,NW,22ʡmph,29ʡmph,28.85ʡin,0.0ʡin,Partly Cloudy / Windy
ATL,2020-04-01,11:52 AM,53ʡF,35ʡF,50ʡ%,N,16ʡmph,26ʡmph,28.87ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,12:52 PM,53ʡF,35ʡF,50ʡ%,NNW,14ʡmph,21ʡmph,28.86ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-04-01,1:52 PM,56ʡF,36ʡF,47ʡ%,NW,15ʡmph,0ʡmph,28.85ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,2:52 PM,57ʡF,36ʡF,45ʡ%,NNW,17ʡmph,25ʡmph,28.84ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,3:52 PM,59ʡF,37ʡF,44ʡ%,NW,14ʡmph,24ʡmph,28.84ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,4:52 PM,60ʡF,36ʡF,41ʡ%,NNW,15ʡmph,24ʡmph,28.84ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,5:52 PM,59ʡF,35ʡF,41ʡ%,NNW,14ʡmph,0ʡmph,28.84ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-04-01,6:52 PM,58ʡF,35ʡF,42ʡ%,NNW,16ʡmph,0ʡmph,28.86ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,7:52 PM,56ʡF,35ʡF,45ʡ%,NNW,13ʡmph,0ʡmph,28.87ʡin,0.0ʡin,Partly Cloudy
ATL,2020-04-01,8:52 PM,53ʡF,35ʡF,50ʡ%,N,13ʡmph,0ʡmph,28.89ʡin,0.0ʡin,Partly Cloudy
