ATL,2020-09-01,12:52 AM,78ʡF,72ʡF,81ʡ%,WSW,6ʡmph,0ʡmph,28.86ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,1:52 AM,77ʡF,72ʡF,84ʡ%,SW,5ʡmph,0ʡmph,28.84ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,2:52 AM,75ʡF,71ʡF,87ʡ%,SW,3ʡmph,0ʡmph,28.84ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,3:52 AM,75ʡF,71ʡF,87ʡ%,WSW,3ʡmph,0ʡmph,28.85ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,4:52 AM,75ʡF,71ʡF,87ʡ%,WSW,3ʡmph,0ʡmph,28.87ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,5:44 AM,75ʡF,72ʡF,90ʡ%,W,3ʡmph,0ʡmph,28.88ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,5:52 AM,75ʡF,71ʡF,87ʡ%,W,5ʡmph,0ʡmph,28.88ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,6:35 AM,75ʡF,71ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,28.89ʡin,0.0ʡin,Partly Cloudy
ATL,2020-09-01,6:52 AM,75ʡF,71ʡF,87ʡ%,CALM,0ʡmph,0ʡmph,28.89ʡin,0.0ʡin,Partly Cloudy
ATL,2020-09-01,7:52 AM,76ʡF,72ʡF,87ʡ%,WNW,3ʡmph,0ʡmph,28.92ʡin,0.0ʡin,Partly Cloudy
ATL,2020-09-01,8:52 AM,78ʡF,72ʡF,81ʡ%,WSW,3ʡmph,0ʡmph,28.94ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,9:52 AM,81ʡF,72ʡF,74ʡ%,CALM,0ʡmph,0ʡmph,28.94ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,10:52 AM,84ʡF,74ʡF,72ʡ%,W,6ʡmph,0ʡmph,28.94ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,11:52 AM,86ʡF,74ʡF,67ʡ%,WNW,8ʡmph,0ʡmph,28.94ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,12:52 PM,87ʡF,73ʡF,63ʡ%,NW,7ʡmph,0ʡmph,28.92ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,1:52 PM,86ʡF,73ʡF,65ʡ%,CALM,0ʡmph,0ʡmph,28.92ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,2:09 PM,81ʡF,76ʡF,85ʡ%,W,13ʡmph,0ʡmph,28.92ʡin,0.0ʡin,Heavy Rain
ATL,2020-09-01,2:27 PM,80ʡF,74ʡF,81ʡ%,W,3ʡmph,0ʡmph,28.91ʡin,0.1ʡin,Light Rain
ATL,2020-09-01,2:52 PM,87ʡF,72ʡF,61ʡ%,W,3ʡmph,0ʡmph,28.90ʡin,0.1ʡin,Mostly Cloudy
ATL,2020-09-01,3:52 PM,87ʡF,73ʡF,63ʡ%,W,8ʡmph,0ʡmph,28.88ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,4:52 PM,88ʡF,76ʡF,67ʡ%,W,6ʡmph,0ʡmph,28.88ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,5:52 PM,87ʡF,73ʡF,63ʡ%,W,7ʡmph,0ʡmph,28.89ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,6:52 PM,85ʡF,73ʡF,67ʡ%,W,6ʡmph,0ʡmph,28.90ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,7:52 PM,83ʡF,74ʡF,74ʡ%,WSW,6ʡmph,0ʡmph,28.91ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,8:52 PM,81ʡF,74ʡF,79ʡ%,W,3ʡmph,0ʡmph,28.92ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,9:52 PM,80ʡF,74ʡF,81ʡ%,CALM,0ʡmph,0ʡmph,28.94ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,10:52 PM,79ʡF,73ʡF,82ʡ%,CALM,0ʡmph,0ʡmph,28.94ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-01,11:52 PM,78ʡF,73ʡF,84ʡ%,SSW,5ʡmph,0ʡmph,28.92ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-02,12:52 AM,77ʡF,73ʡF,88ʡ%,SSW,3ʡmph,0ʡmph,28.91ʡin,0.0ʡin,Mostly Cloudy
ATL,2020-09-02,1:52 AM,76ʡF,73ʡF,91ʡ%,WSW,6ʡmph,0ʡmph,28.90ʡin,0.0ʡin,Partly Cloudy
ATL,2020-09-02,2:52 AM,76ʡF,73ʡF,91ʡ%,SW,5ʡmph,0ʡmph,28.88ʡin,0.0ʡin,Partly Cloudy
