ATL,2021-02-01,1:52 AM,44ʡF,40ʡF,85ʡ%,WNW,20ʡmph,31ʡmph,28.75ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,2:47 AM,43ʡF,36ʡF,76ʡ%,NW,16ʡmph,30ʡmph,28.76ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,2:52 AM,43ʡF,36ʡF,76ʡ%,NW,14ʡmph,25ʡmph,28.76ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,3:52 AM,42ʡF,34ʡF,73ʡ%,NW,21ʡmph,31ʡmph,28.77ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,4:52 AM,40ʡF,33ʡF,77ʡ%,NW,20ʡmph,25ʡmph,28.78ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,5:52 AM,40ʡF,32ʡF,73ʡ%,NW,17ʡmph,24ʡmph,28.78ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,6:52 AM,39ʡF,31ʡF,73ʡ%,NNW,16ʡmph,26ʡmph,28.80ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,7:52 AM,38ʡF,30ʡF,73ʡ%,NW,16ʡmph,25ʡmph,28.81ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,8:52 AM,36ʡF,29ʡF,76ʡ%,NW,20ʡmph,30ʡmph,28.83ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-01,9:01 AM,36ʡF,29ʡF,76ʡ%,NW,22ʡmph,29ʡmph,28.84ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,9:52 AM,38ʡF,29ʡF,70ʡ%,NW,17ʡmph,31ʡmph,28.83ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-01,10:52 AM,38ʡF,28ʡF,68ʡ%,NNW,16ʡmph,33ʡmph,28.84ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-01,11:52 AM,38ʡF,27ʡF,65ʡ%,NW,22ʡmph,45ʡmph,28.84ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,12:52 PM,37ʡF,27ʡF,67ʡ%,NW,25ʡmph,37ʡmph,28.83ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,1:52 PM,39ʡF,27ʡF,62ʡ%,NW,23ʡmph,35ʡmph,28.81ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,2:52 PM,38ʡF,26ʡF,62ʡ%,NW,24ʡmph,38ʡmph,28.80ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,3:14 PM,38ʡF,26ʡF,62ʡ%,NW,26ʡmph,38ʡmph,28.80ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,3:52 PM,38ʡF,26ʡF,62ʡ%,NW,18ʡmph,35ʡmph,28.80ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,4:11 PM,38ʡF,26ʡF,62ʡ%,NW,23ʡmph,39ʡmph,28.80ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,4:52 PM,37ʡF,26ʡF,65ʡ%,NW,25ʡmph,38ʡmph,28.81ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,5:52 PM,37ʡF,27ʡF,67ʡ%,NW,26ʡmph,35ʡmph,28.82ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,6:52 PM,36ʡF,27ʡF,70ʡ%,NW,26ʡmph,39ʡmph,28.84ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,7:52 PM,36ʡF,26ʡF,67ʡ%,NNW,24ʡmph,37ʡmph,28.84ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,8:52 PM,36ʡF,26ʡF,67ʡ%,NNW,23ʡmph,36ʡmph,28.85ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,9:52 PM,36ʡF,25ʡF,64ʡ%,NW,16ʡmph,31ʡmph,28.86ʡin,0.0ʡin,Cloudy
ATL,2021-02-01,10:52 PM,36ʡF,24ʡF,62ʡ%,NW,24ʡmph,36ʡmph,28.87ʡin,0.0ʡin,Cloudy / Windy
ATL,2021-02-01,11:52 PM,36ʡF,22ʡF,57ʡ%,NW,16ʡmph,29ʡmph,28.86ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-01,12:52 AM,36ʡF,21ʡF,55ʡ%,NW,21ʡmph,30ʡmph,28.87ʡin,0.0ʡin,Mostly Cloudy / Windy
ATL,2021-02-02,1:52 AM,35ʡF,21ʡF,57ʡ%,NW,18ʡmph,26ʡmph,28.86ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-02,2:52 AM,35ʡF,21ʡF,57ʡ%,NW,18ʡmph,31ʡmph,28.85ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-02,3:52 AM,35ʡF,22ʡF,59ʡ%,NNW,23ʡmph,33ʡmph,28.85ʡin,0.0ʡin,Mostly Cloudy / Windy
ATL,2021-02-02,4:52 AM,34ʡF,22ʡF,61ʡ%,NNW,22ʡmph,38ʡmph,28.85ʡin,0.0ʡin,Mostly Cloudy / Windy
ATL,2021-02-02,5:49 AM,34ʡF,23ʡF,65ʡ%,NNW,21ʡmph,30ʡmph,28.85ʡin,0.0ʡin,Mostly Cloudy / Windy
ATL,2021-02-02,5:52 AM,34ʡF,23ʡF,64ʡ%,NNW,21ʡmph,30ʡmph,28.85ʡin,0.0ʡin,Mostly Cloudy / Windy
ATL,2021-02-02,6:52 AM,34ʡF,23ʡF,64ʡ%,NNW,14ʡmph,26ʡmph,28.86ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-02,7:52 AM,33ʡF,23ʡF,66ʡ%,NW,16ʡmph,26ʡmph,28.87ʡin,0.0ʡin,Mostly Cloudy
ATL,2021-02-02,8:52 AM,33ʡF,23ʡF,66ʡ%,NNW,18ʡmph,30ʡmph,28.88ʡin,0.0ʡin,Mostly Cloudy
