Load earlier flights,,,,,,,Batesville Regional Airport(BVX/KBVX)
Loading...,,,,,,,Batesville Regional Airport(BVX/KBVX)
"Sorry, we don't have any information about flights for this airport",,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 14:39 13:05  Pensacola(PNS) P46TN241PM -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 16:00 16:01  Little Rock(LIT) PC12N895VA -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 14:39 13:05  Pensacola(PNS) P46TN241PM -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 16:00 16:01  Little Rock(LIT) PC12N895VA -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 14:39 13:05  Pensacola(PNS) P46TN241PM -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 16:00 16:01  Little Rock(LIT) PC12N895VA -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 14:39 13:05  Pensacola(PNS) P46TN241PM -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 16:00 16:01  Little Rock(LIT) PC12N895VA -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 14:39 13:05  Pensacola(PNS) P46TN241PM -,,,,,,,Batesville Regional Airport(BVX/KBVX)
Landed 16:00 16:01  Little Rock(LIT) PC12N895VA -,,,,,,,Batesville Regional Airport(BVX/KBVX)
"Tuesday, Mar 12",,,,,,,Batesville Regional Airport(BVX/KBVX)
13:05,,Pensacola (PNS)-,-,P46T (N241PM),,Landed 14:39,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
16:01,,Little Rock (LIT)-,-,PC12 (N895VA),,Landed 16:00,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
13:05,,Pensacola (PNS)-,-,P46T (N241PM),,Landed 14:39,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
16:01,,Little Rock (LIT)-,-,PC12 (N895VA),,Landed 16:00,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
13:05,,Pensacola (PNS)-,-,P46T (N241PM),,Landed 14:39,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
16:01,,Little Rock (LIT)-,-,PC12 (N895VA),,Landed 16:00,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
13:05,,Pensacola (PNS)-,-,P46T (N241PM),,Landed 14:39,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
16:01,,Little Rock (LIT)-,-,PC12 (N895VA),,Landed 16:00,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
13:05,,Pensacola (PNS)-,-,P46T (N241PM),,Landed 14:39,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
16:01,,Little Rock (LIT)-,-,PC12 (N895VA),,Landed 16:00,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
Load later flights,,,,,,,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
* All times are in local timezone,,,,,,,Batesville Regional Airport(BVX/KBVX),"Tuesday, Mar 12 2024"
