Load earlier flights,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Loading...,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
"Sorry, we don't have any information about flights for this airport",,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 09:07 09:15  South Bend(SBN) S22TN817TA -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 12:58 12:45  Mansfield(MFD) BE58N23KM -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 09:07 09:15  South Bend(SBN) S22TN817TA -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 12:58 12:45  Mansfield(MFD) BE58N23KM -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 09:07 09:15  South Bend(SBN) S22TN817TA -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 12:58 12:45  Mansfield(MFD) BE58N23KM -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 09:07 09:15  South Bend(SBN) S22TN817TA -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 12:58 12:45  Mansfield(MFD) BE58N23KM -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 09:07 09:15  South Bend(SBN) S22TN817TA -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
Departed 12:58 12:45  Mansfield(MFD) BE58N23KM -,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
"Tuesday, Mar 12",,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ)
09:15,,South Bend (SBN)-,-,S22T (N817TA),,Departed 09:07,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
12:45,,Mansfield (MFD)-,-,BE58 (N23KM),,Departed 12:58,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
09:15,,South Bend (SBN)-,-,S22T (N817TA),,Departed 09:07,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
12:45,,Mansfield (MFD)-,-,BE58 (N23KM),,Departed 12:58,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
09:15,,South Bend (SBN)-,-,S22T (N817TA),,Departed 09:07,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
12:45,,Mansfield (MFD)-,-,BE58 (N23KM),,Departed 12:58,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
09:15,,South Bend (SBN)-,-,S22T (N817TA),,Departed 09:07,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
12:45,,Mansfield (MFD)-,-,BE58 (N23KM),,Departed 12:58,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
09:15,,South Bend (SBN)-,-,S22T (N817TA),,Departed 09:07,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
12:45,,Mansfield (MFD)-,-,BE58 (N23KM),,Departed 12:58,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
Load later flights,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
* All times are in local timezone,,,,,,,Chicago Lansing Municipal Airport(QQI/KIGQ),"Tuesday, Mar 12 2024"
