Load earlier flights,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Loading...,,,,,,,Half Moon Bay Airport(HAF/KHAF)
"Sorry, we don't have any information about flights for this airport",,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 10:47 10:38  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:46 12:45  Visalia(VIS) BE9LN100MW -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:52 13:55  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 10:47 10:38  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:46 12:45  Visalia(VIS) BE9LN100MW -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:52 13:55  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 10:47 10:38  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:46 12:45  Visalia(VIS) BE9LN100MW -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:52 13:55  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 10:47 10:38  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:46 12:45  Visalia(VIS) BE9LN100MW -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:52 13:55  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 10:47 10:38  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:46 12:45  Visalia(VIS) BE9LN100MW -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
Departed 13:52 13:55  Bakersfield(BFL) C25BN825AV -,,,,,,,Half Moon Bay Airport(HAF/KHAF)
"Tuesday, Mar 12",,,,,,,Half Moon Bay Airport(HAF/KHAF)
10:38,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 10:47,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
12:45,,Visalia (VIS)-,-,BE9L (N100MW),,Departed 13:46,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
13:55,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 13:52,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
10:38,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 10:47,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
12:45,,Visalia (VIS)-,-,BE9L (N100MW),,Departed 13:46,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
13:55,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 13:52,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
10:38,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 10:47,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
12:45,,Visalia (VIS)-,-,BE9L (N100MW),,Departed 13:46,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
13:55,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 13:52,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
10:38,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 10:47,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
12:45,,Visalia (VIS)-,-,BE9L (N100MW),,Departed 13:46,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
13:55,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 13:52,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
10:38,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 10:47,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
12:45,,Visalia (VIS)-,-,BE9L (N100MW),,Departed 13:46,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
13:55,,Bakersfield (BFL)-,-,C25B (N825AV),,Departed 13:52,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
Load later flights,,,,,,,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
* All times are in local timezone,,,,,,,Half Moon Bay Airport(HAF/KHAF),"Tuesday, Mar 12 2024"
