Load earlier flights,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Loading...,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
"Sorry, we don't have any information about flights for this airport",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 19:26 19:00  Greensboro(GSO) P46TN10694 -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 21:44 21:30  Harrisburg(MDT) PA46N751CC -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 08:56 08:30  Montgomery(MGJ) C172N108PT -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 10:44 08:30  Allentown(ABE) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 15:43 15:40  Elizabeth City(ECG) C172N5255R -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 16:25 16:15  Richmond(RIC) C510N392TB -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 18:18 17:30  Montgomery(MGJ) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 19:26 19:00  Greensboro(GSO) P46TN10694 -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 21:44 21:30  Harrisburg(MDT) PA46N751CC -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 08:56 08:30  Montgomery(MGJ) C172N108PT -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 10:44 08:30  Allentown(ABE) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 15:43 15:40  Elizabeth City(ECG) C172N5255R -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 16:25 16:15  Richmond(RIC) C510N392TB -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 18:18 17:30  Montgomery(MGJ) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 19:26 19:00  Greensboro(GSO) P46TN10694 -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 21:44 21:30  Harrisburg(MDT) PA46N751CC -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 08:56 08:30  Montgomery(MGJ) C172N108PT -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 10:44 08:30  Allentown(ABE) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 15:43 15:40  Elizabeth City(ECG) C172N5255R -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 16:25 16:15  Richmond(RIC) C510N392TB -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 18:18 17:30  Montgomery(MGJ) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 19:26 19:00  Greensboro(GSO) P46TN10694 -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 21:44 21:30  Harrisburg(MDT) PA46N751CC -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 08:56 08:30  Montgomery(MGJ) C172N108PT -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 10:44 08:30  Allentown(ABE) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 15:43 15:40  Elizabeth City(ECG) C172N5255R -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 16:25 16:15  Richmond(RIC) C510N392TB -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 18:18 17:30  Montgomery(MGJ) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 19:26 19:00  Greensboro(GSO) P46TN10694 -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 21:44 21:30  Harrisburg(MDT) PA46N751CC -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 08:56 08:30  Montgomery(MGJ) C172N108PT -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 10:44 08:30  Allentown(ABE) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 15:43 15:40  Elizabeth City(ECG) C172N5255R -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 16:25 16:15  Richmond(RIC) C510N392TB -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Departed 18:18 17:30  Montgomery(MGJ) C172N789PF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  07:40 07:30  Montgomery(MGJ) C172N506SP -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  15:10 15:00  Richmond(QSI) S22TN441CF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  07:40 07:30  Montgomery(MGJ) C172N506SP -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  15:10 15:00  Richmond(QSI) S22TN441CF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  07:40 07:30  Montgomery(MGJ) C172N506SP -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  15:10 15:00  Richmond(QSI) S22TN441CF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  07:40 07:30  Montgomery(MGJ) C172N506SP -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  15:10 15:00  Richmond(QSI) S22TN441CF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  07:40 07:30  Montgomery(MGJ) C172N506SP -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  15:10 15:00  Richmond(QSI) S22TN441CF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  07:40 07:30  Montgomery(MGJ) C172N506SP -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
Estimated dep.  15:10 15:00  Richmond(QSI) S22TN441CF -,,,,,,,Caldwell Essex County Airport(CDW/KCDW)
"Monday, Mar 11",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
19:00,,Greensboro (GSO)-,-,P46T (N10694),,Departed 19:26,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
21:30,,Harrisburg (MDT)-,-,PA46 (N751CC),,Departed 21:44,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
"Tuesday, Mar 12",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
08:30,,Montgomery (MGJ)-,-,C172 (N108PT),,Departed 08:56,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
08:30,,Allentown (ABE)-,-,C172 (N789PF),,Departed 10:44,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
15:40,,Elizabeth City (ECG)-,-,C172 (N5255R),,Departed 15:43,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
16:15,,Richmond (RIC)-,-,C510 (N392TB),,Departed 16:25,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
17:30,,Montgomery (MGJ)-,-,C172 (N789PF),,Departed 18:18,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
"Monday, Mar 11",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
19:00,,Greensboro (GSO)-,-,P46T (N10694),,Departed 19:26,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
21:30,,Harrisburg (MDT)-,-,PA46 (N751CC),,Departed 21:44,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
"Tuesday, Mar 12",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
08:30,,Montgomery (MGJ)-,-,C172 (N108PT),,Departed 08:56,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
08:30,,Allentown (ABE)-,-,C172 (N789PF),,Departed 10:44,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
15:40,,Elizabeth City (ECG)-,-,C172 (N5255R),,Departed 15:43,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
16:15,,Richmond (RIC)-,-,C510 (N392TB),,Departed 16:25,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
17:30,,Montgomery (MGJ)-,-,C172 (N789PF),,Departed 18:18,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
"Monday, Mar 11",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
19:00,,Greensboro (GSO)-,-,P46T (N10694),,Departed 19:26,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
21:30,,Harrisburg (MDT)-,-,PA46 (N751CC),,Departed 21:44,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
"Tuesday, Mar 12",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
08:30,,Montgomery (MGJ)-,-,C172 (N108PT),,Departed 08:56,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
08:30,,Allentown (ABE)-,-,C172 (N789PF),,Departed 10:44,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
15:40,,Elizabeth City (ECG)-,-,C172 (N5255R),,Departed 15:43,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
16:15,,Richmond (RIC)-,-,C510 (N392TB),,Departed 16:25,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
17:30,,Montgomery (MGJ)-,-,C172 (N789PF),,Departed 18:18,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
"Monday, Mar 11",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
19:00,,Greensboro (GSO)-,-,P46T (N10694),,Departed 19:26,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
21:30,,Harrisburg (MDT)-,-,PA46 (N751CC),,Departed 21:44,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
"Tuesday, Mar 12",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
08:30,,Montgomery (MGJ)-,-,C172 (N108PT),,Departed 08:56,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
08:30,,Allentown (ABE)-,-,C172 (N789PF),,Departed 10:44,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
15:40,,Elizabeth City (ECG)-,-,C172 (N5255R),,Departed 15:43,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
16:15,,Richmond (RIC)-,-,C510 (N392TB),,Departed 16:25,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
17:30,,Montgomery (MGJ)-,-,C172 (N789PF),,Departed 18:18,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
"Monday, Mar 11",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
19:00,,Greensboro (GSO)-,-,P46T (N10694),,Departed 19:26,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
21:30,,Harrisburg (MDT)-,-,PA46 (N751CC),,Departed 21:44,Caldwell Essex County Airport(CDW/KCDW),"Monday, Mar 11 2024"
"Tuesday, Mar 12",,,,,,,Caldwell Essex County Airport(CDW/KCDW)
08:30,,Montgomery (MGJ)-,-,C172 (N108PT),,Departed 08:56,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
08:30,,Allentown (ABE)-,-,C172 (N789PF),,Departed 10:44,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
15:40,,Elizabeth City (ECG)-,-,C172 (N5255R),,Departed 15:43,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
16:15,,Richmond (RIC)-,-,C510 (N392TB),,Departed 16:25,Caldwell Essex County Airport(CDW/KCDW),"Tuesday, Mar 12 2024"
