Load earlier flights,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Loading...,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
"Sorry, we don't have any information about flights for this airport",,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 10:59 10:57  Santa Ana(SNA) EA50N62TE -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 17:43 18:01  St. George(SGU) PC12N985AW -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 10:59 10:57  Santa Ana(SNA) EA50N62TE -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 17:43 18:01  St. George(SGU) PC12N985AW -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 10:59 10:57  Santa Ana(SNA) EA50N62TE -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 17:43 18:01  St. George(SGU) PC12N985AW -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 10:59 10:57  Santa Ana(SNA) EA50N62TE -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 17:43 18:01  St. George(SGU) PC12N985AW -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 10:59 10:57  Santa Ana(SNA) EA50N62TE -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
Landed 17:43 18:01  St. George(SGU) PC12N985AW -,,,,,,,Bountiful Skypark Airport(BTF/KBTF)
"Tuesday, Mar 12",,,,,,,Bountiful Skypark Airport(BTF/KBTF)
10:57,,Santa Ana (SNA)-,-,EA50 (N62TE),,Landed 10:59,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
18:01,,St. George (SGU)-,-,PC12 (N985AW),,Landed 17:43,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
10:57,,Santa Ana (SNA)-,-,EA50 (N62TE),,Landed 10:59,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
18:01,,St. George (SGU)-,-,PC12 (N985AW),,Landed 17:43,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
10:57,,Santa Ana (SNA)-,-,EA50 (N62TE),,Landed 10:59,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
18:01,,St. George (SGU)-,-,PC12 (N985AW),,Landed 17:43,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
10:57,,Santa Ana (SNA)-,-,EA50 (N62TE),,Landed 10:59,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
18:01,,St. George (SGU)-,-,PC12 (N985AW),,Landed 17:43,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
10:57,,Santa Ana (SNA)-,-,EA50 (N62TE),,Landed 10:59,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
18:01,,St. George (SGU)-,-,PC12 (N985AW),,Landed 17:43,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
Load later flights,,,,,,,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
* All times are in local timezone,,,,,,,Bountiful Skypark Airport(BTF/KBTF),"Tuesday, Mar 12 2024"
